#Año,Tipo,Presupuesto,Programa,Económica,Descripcion,Inicial,Seccion
2196,G,P,2314,46604,CUOTA FEAPS,1200.00,8531
2197,G,P,2314,63205,MEJORA INSTALACIONES,1500.00,8531
2198,G,P,2314,63502,RENOVACION MOBILIARIO,10896.50,8531
2199,G,P,2211,16204,ACCION SOCIAL,669.71,8532
2200,G,P,2211,16206,VESTUARIO,1530.00,8532
2201,G,P,2314,13000,RETRIBUCIONES BASICAS,0.00,8532
2202,G,P,2314,13002,OTRAS REMUNERACIONES,5908.12,8532
2203,G,P,2314,13003,LABORAL FIJO. CENTRO OCUPACIONAL,117356.28,8532
2204,G,P,2314,13103,LABORAL TEMPORAL.CENTRO OCUPACIONAL,65374.40,8532
2205,G,P,2314,15000,PRODUCTIVIDAD ,6058.42,8532
2206,G,P,2314,15001,PRODUCTIVIDAD-CONSTANCIA,13733.28,8532
2207,G,P,2314,16000,SEGURIDAD SOCIAL,67581.63,8532
2208,G,P,2314,22105,PRODUCTOS ALIMENTICIOS,59133.92,8532
2209,G,P,2314,2219942,"MATERIALES, ACTIVIDADES,TALLERES",6000.00,8532
2210,G,P,2314,2260690,ENCUENTRO DE FAMILIAS,5500.00,8532
2211,G,P,2314,2260691,JORNADAS POR LA INTEGRACION,3000.00,8532
2212,G,P,2314,2260990,PROGRAMADE VACACIONES PARA USUAR@S,24000.00,8532
2213,G,P,2314,2260991,PROGRAMA DE ANIMACION SOCIOCULTURAL,2000.00,8532
2214,G,P,2314,2260992,ESCUELA DEPORTIVA,11968.86,8532
2215,G,P,2314,2260993,"TALLERES, ACTIVIDADES Y ANIMACION",3000.00,8532
2216,G,P,2314,2269990,PROGRAMA ACCION PERSONAS DISCAPACIDAD,5000.00,8532
2217,G,P,2314,2269991,PROGRAMA INTEGRACION FAMILIAR,1000.00,8532
2218,G,P,2314,2269992,PROGRAMA APOYO PRESTACIONES BASICAS,63876.51,8532
2219,G,P,2314,2279990,SERVICIO AUTOCONTROL SANITARIO,2575.00,8532
2220,G,P,2314,23120,LOCOMOCION PERSONAL NO DIRECTIVO,1080.72,8532
2221,G,P,2314,48970,SALARIO ESTIMULO,95318.60,8532
2222,G,P,2314,48971,BECAS A USUARI@S DEL PATRONATO,3000.00,8532
2223,G,P,2314,48972,"AFADI, CONVENIO TRANSPORTE",39175.96,8532
2224,G,P,2314,13004,LABORAL FIJO. RESIDENCIA ADULTOS DISCAPACITADOS,95005.12,8533
2225,G,P,2314,13104,LABORAL TEMPORAL.RESIDENCIA ADULTOS,81595.15,8533
2226,G,P,2314,15000,PRODUCTIVIDAD ,21356.73,8533
2227,G,P,2314,16000,SEGURIDAD SOCIAL,58480.17,8533
2228,G,P,2314,2210445,VESTUARIO CUIDADORES,1500.00,8533
2229,G,P,2314,22105,PRODUCTOS ALIMENTICIOS,87037.58,8533
2230,G,P,2314,22106,PRODUCTOS FARMACEUTICOS Y MATERIAL SANITARIO,1600.00,8533
2231,G,P,2314,22110,PRODUCTOS DE LIMPIEZA Y ASEO,15000.00,8533
2232,G,P,2314,2219941,MENAJE Y TEXTIL FUNGIBLE,1300.00,8533
2233,G,P,2314,2260991,PROGRAMA DE ANIMACION SOCIOCULTURAL,3000.00,8533
2234,G,P,2314,2279990,SERVICIO AUTOCONTROL SANITARIO,1590.00,8533
2235,G,P,2314,13106,LABORAL TEMPORAL.UNIDAD DE DIA,71252.97,8534
2236,G,P,2314,15000,PRODUCTIVIDAD ,3012.38,8534
2237,G,P,2314,16000,SEGURIDAD SOCIAL,24061.97,8534
2238,G,P,2314,2210445,VESTUARIO CUIDADORES,700.00,8534
2239,G,P,2314,22105,PRODUCTOS ALIMENTICIOS,18764.46,8534
2240,G,P,2314,2260991,PROGRAMA DE ANIMACION SOCIOCULTURAL,500.00,8534
2241,G,P,2314,13105,LABORAL TEMPORAL.RESIDENCIA GRAVEMENTE AFECTADOS,42539.03,8535
2242,G,P,2314,15000,PRODUCTIVIDAD ,2834.28,8535
2243,G,P,2314,16000,SEGURIDAD SOCIAL,14746.33,8535
2244,G,P,2314,22105,PRODUCTOS ALIMENTICIOS,58699.76,8535
2245,G,P,2314,2279921,SERVICIO FISIOTERAPIA,10000.00,8535
2246,G,P,2314,2279991,SERVICIOA DE LIMPIEZA Y LAVANDERIA,62710.61,8535
2247,G,P,2314,2279992,SERVICIO DE CUIDADORAS,323322.12,8535
