#Año,Tipo,Presupuesto,Programa,Económica,Descripcion,Inicial,Seccion
2017,G,P,1521,48915,GASTOS SOCIALES (COLEGIOS PROFESIONALES),8600.76,8703
2017,G,P,1521,91300,AMORTIZACION DE PRESTAMOS,1106426.40,8703
2017,G,P,1521,91301,AMORTIZACION DE PRESTAMOS PAGO DE EN MEDIO,1580400.00,8703
2017,G,P,1522,21200,EDIFICIOS Y OTRAS COSNTRUCCIONES,500.00,8703
2017,G,P,1522,21222,PROMOCIONES DE VIVIENDA,22690.00,8703
2017,G,P,1522,22100,ENERGIA ELECTRICA,1400.00,8703
2017,G,P,1522,22101,AGUA,160.00,8703
2017,G,P,1522,22400,PRIMA DE SEGUROS,9385.00,8703
2017,G,P,1522,22502,TRIBUTOS DE LAS ENTIDADES LOCALES,152282.88,8703
2017,G,P,1522,48920,CUOTAS COMUNIDADES DE PROPIETARIOS,12610.00,8703
2017,G,P,1522,91302,AMORTIZACION DE PRESTAMOS PAGO DE EN MEDIO,350000.00,8703
2017,G,P,2411,22111,"SUMINISTROS DE REPUESTOS DE MAQUINARIA,UTILLAJE Y ELEM.TTE",6580.00,8703
2017,G,P,2411,22502,TRIBUTOS DE LAS ENTIDADES LOCALES,19935.00,8703
2017,G,P,2411,22680,TALLER DE EMPLEO PARQUE DE VIVIENDAS PUBLICAS LA RINCONADA,999500.00,8703
2017,G,P,2411,31000,INTERESES DE PRESTAMO,2040.00,8703
2017,G,P,2411,31900,UTROS GASTOS FINANCIEROS,5300.00,8703
2017,G,P,2411,48921,ENTE CONSERVACION CAÑAMO III,64600.00,8703
2017,G,P,2411,91300,AMORTIZACION DE PRESTAMOS,69615.00,8605
2017,G,P,2211,16206,VESTUARIO,612.00,8605
2017,G,P,4913,13000,RETRIBUCIONES BASICAS,44813.16,8605
2017,G,P,4913,1300200,OTRAS REMUNERACIONES PERSONAL LABORAL,449.00,8605
2017,G,P,4913,15000,PRODUCTIVIDAD ,12753.04,8605
2017,G,P,4913,15001,PRODUCTIVIDAD-CONSTANCIA,4577.76,8605
2017,G,P,4913,16000,SEGURIDAD SOCIAL,19530.33,8605
2017,G,P,4913,21212,MANTENIMIENTO Y MEJORA INSTALACIONES,2000.00,8605
2017,G,P,4913,21308,MANTENIMIENTO EQUIPOS DE ALTA Y BAJA,1000.00,8605
2017,G,P,4913,21402,MANTENIMIENTO VEHICULO DE UNIDAD MOVIL,1000.00,8605
2017,G,P,4913,22001,"PRENSA,REVISTA,LIBROS Y OTRAS PUBLICACIONES",200.00,8605
2017,G,P,4913,22103,COMBUSTIBLES Y CARBURANTES,600.00,8605
2017,G,P,4913,22200,SERVICIO DE TELECOMUNICACIONES,4000.00,8605
2017,G,P,4913,22302,DESPLAZAMIENTO PERSONAL COLABORADOR,5000.00,8605
2017,G,P,4913,2260201,PUBLICIDAD Y PROTOCOLO,600.00,8605
2017,G,P,4913,2269995,"MATERIAL,SUMINISTROS Y OTROS",600.00,8605
2017,G,P,4913,2269996,DIVERSOS CANONES,10000.00,8605
2017,G,P,4913,22706,ESTUDIOS Y TRABAJOS TECNICOS,3000.00,8605
2017,G,P,4913,2279925,PROGRAMA Y RETRANSMISIONES ESPECIALES,30537.55,8605
2017,G,P,4913,2279983,SERVICIO DE AUDIO STREAMING,500.00,8605
2017,G,P,4913,2279984,SERVICION DE INFORMACION EXTERNO,2758.00,8605
2017,G,P,4913,35900,OTROS GASTOS FINANCIEROS,120.00,8605
2017,G,P,2211,16204,ACCION SOCIAL,2133.13,8305
2017,G,P,2211,16206,VESTUARIO,3060.00,8305
2017,G,P,3401,12004,SUELDOS GRUPO C2,8462.47,8305
2017,G,P,3401,12006,TRIENIOS,758.37,8305
2017,G,P,3401,1200900,OTRAS REMUNERACIONES PERSONAL FUNCIONARIO,206.35,8305
2017,G,P,3401,12100,COMPLEMENTOS DE DESTINO,4312.98,8305
2017,G,P,3401,12101,COMPLEMENTOS ESPECIFICO,7100.38,8305
2017,G,P,3401,13000,RETRIBUCIONES BASICAS,98867.93,8305
2017,G,P,3401,13001,HORAS EXTRAORDINARIAS,1210.61,8305
2017,G,P,3401,1300200,OTRAS REMUNERACIONES PERSONAL LABORAL,5188.00,8305
2017,G,P,3401,15000,PRODUCTIVIDAD ,2520.00,8305
2017,G,P,3401,15001,PRODUCTIVIDAD-CONSTANCIA,11444.40,8305
2017,G,P,3401,16000,SEGURIDAD SOCIAL,43188.75,8305
2017,G,P,3401,20500,ALQUILER MAQ. FOTOCOPIADORA,2000.00,8305
2017,G,P,3401,21305,MANTENIMIENTO FOTOCOPIADORA Y FAX,3400.00,8305
2017,G,P,3401,22000,ORDINARIO NO INVENTARIABLE,3000.00,8305
2017,G,P,3401,22001,"PRENSA,REVISTA,LIBROS Y OTRAS PUBLICACIONES",400.00,8305
2017,G,P,3401,22002,MATERIAL INFORMATICO NO INVENTARIABLE,1700.00,8305
2017,G,P,3401,22006,PAPEL TIMBRADO Y OTROS,1500.00,8305
2017,G,P,3401,2219912,SUMINISTROS DE TARJETA,4500.00,8305
2017,G,P,3401,22200,SERVICIO DE TELECOMUNICACIONES,15000.00,8305
2017,G,P,3401,22201,POSTALES,400.00,8305
2017,G,P,3401,22299,OTROS GASTOS EN COMUNICACIONES,1500.00,8305
2017,G,P,3401,22501,TRIBUTOS DE LAS CC-AA,200.00,8305
2017,G,P,3401,22601,ATENCIONES PROTOCOLARIAS Y REPRESENTATIVAS,500.00,8305
2017,G,P,3401,2269913,GESTION BECAS CONVENIOS PRACTICAS UNIVERSITARIAS,630.00,8305
2017,G,P,3401,23020,DIETAS DEL PERSONAL DIRECTIVO,500.00,8305
2017,G,P,3401,23120,LOCOMOCION PERSONAL NO DIRECTIVO,1430.64,8305
2017,G,P,3401,35900,OTROS GASTOS FINANCIEROS,8500.00,8305
2017,G,P,3401,62545,EQUIPAMIENTO OFICINA,1000.00,8305
2017,G,P,3401,62615,CREACION PAGINA WEB,7000.00,8305
2017,G,P,3401,63600,ADQUISICION EQUIPOS INFORMATICOS,3000.00,8305
2017,G,P,3411,13000,RETRIBUCIONES BASICAS,189117.84,8305
2017,G,P,3411,13001,HORAS EXTRAORDINARIAS,1546.29,8305
2017,G,P,3411,13100,RET.BASICAS LABORAL EVENTUAL,2240.00,8305
2017,G,P,3411,1310002,RETRIBUCIONES BASICAS: RECUPERACION EXTRA 2012 EVENTUALES,5000.00,8305
2017,G,P,3411,15001,PRODUCTIVIDAD-CONSTANCIA,18311.04,8305
2017,G,P,3411,16000,SEGURIDAD SOCIAL,70219.06,8305
2017,G,P,3411,22106,PRODUCTOS FARMACEUTICOS Y MATERIAL SANITARIO,2500.00,8305
2017,G,P,3411,2219926,TROFEOS Y GALARDONES,2500.00,8305
2017,G,P,3411,2219927,MATERIAL DEPORTIVO,2000.00,8305
2017,G,P,3411,22300,TRANSPORTE,5006.00,8305
2017,G,P,3411,2260983,ACTIVIDADES ESPECIALES,50300.00,8305
2017,G,P,3411,2260984,JUEGOS DEPORTIVOS MUNICIPALES,26000.00,8305
2017,G,P,3411,2260985,ESCUELA MUNICIPALES DEPORTIVAS,159000.00,8305
2017,G,P,3411,2260986,CAMPAÑA NATACION PISCINA CUBIERTA,170000.00,8305
2017,G,P,3411,2260987,CAMPAÑAS DE VERANO,174000.00,8305
2017,G,P,3411,2260988,CAMPAÑA DE ACTIVIDADES NAUTICAS,5000.00,8305
2017,G,P,3411,22646,III PLAN DE IGUALDAD DE OPORTUNIDADES,500.00,8305
2017,G,P,3411,2269902,PLAN INTEGRAL DE LA JUVENTUD,500.00,8305
2017,G,P,3411,2279977,SERVICIO DE MEDICINA DEPORTIVA,70000.00,8305
2017,G,P,3411,23120,LOCOMOCION PERSONAL NO DIRECTIVO,738.00,8305
2017,G,P,3411,48112,PREMIOS Y CERTAMENES CULTURALES,3700.00,8305
2017,G,P,3411,48945,"A CLUB DEPORTIVOS, PLAN GENERAL DE SUBVENCIONES",33300.00,8305
2017,G,P,3411,48947,"A CLUB DEPORTIVOS, PLAN DE EVENTOS",5500.00,8305
2017,G,P,3411,48948,CONVENIO FUNDACION ANDALUCIA OLIMPICA,1600.00,8305
2017,G,P,3411,48950,PLAN DE LOGROS DEPORTIVOS Y EVENTOS SINGULARES,4000.00,8305
2017,G,P,3411,48961,SUBVENCION AGRUPACION DEPORTIVA SAN JOSE,18000.00,8305
2017,G,P,3411,48962,SUBVENCION AL CLUB DEPORTIVO RINCONADA CANTERA,12000.00,8305
2017,G,P,3411,48963,SUBVENCION CLUB BADMINTON RINCONADA,10000.00,8305
2017,G,P,3411,48964,SUBVENCION AL DEPORTE INDIVIDUAL JESUS LOPEZ FARIÑAS,1000.00,8305
2017,G,P,3411,48965,SUBVENCION AL DEPORTE INDIVIDUAL JOSE ANTONIO APARICIO SANCHEZ,900.00,8305
2017,G,P,3421,13000,RETRIBUCIONES BASICAS,185220.37,8305
2017,G,P,3421,13001,HORAS EXTRAORDINARIAS,6341.50,8305
2017,G,P,3421,13100,RET.BASICAS LABORAL EVENTUAL,39551.34,8305
2017,G,P,3421,15000,PRODUCTIVIDAD ,8153.88,8305
2017,G,P,3421,15001,PRODUCTIVIDAD-CONSTANCIA,20599.92,8305
2017,G,P,3421,16000,SEGURIDAD SOCIAL,88758.17,8305
2017,G,P,3421,21204,MANTENIMIENTO PISCINA AL AIRE LIBRE,36000.00,8305
2017,G,P,3421,21206,MANTENIMIENTO PADELLONA FERNANDO MARTIN,4000.00,8305
2017,G,P,3421,21207,MANTENIMIENTO ESTADIO FELIPE DEL VALLE,25000.00,8305
2017,G,P,3421,21208,MANTENIMIENTO POLIDEPORTIVOS,10000.00,8305
2017,G,P,3421,21209,MANTENIMIENTO SEDE PATRONATO,300.00,8305
2017,G,P,3421,21210,MANTENIMIENTO PABELLON AGUSTIN ANDRADE,3500.00,8305
2017,G,P,3421,21213,MANTENIMIENTO PISCINA CUBIERTA,26000.00,8305
2017,G,P,3421,21214,MANTENIMIENTO CENTRO ACTIVIDADES NAUTICAS,3000.00,8305
2017,G,P,3421,21310,MANTENIMIENTO VEHICULOS Y MAQUINARIA,3400.00,8305
2017,G,P,3421,21400,MATERIAL DE TRANSPORTE,3000.00,8305
2017,G,P,3421,21600,MANTENIMIENTO EQUIPOS INFORMATICOS,5000.00,8305
2017,G,P,3421,2210001,ENERGIA ELECTRICA PISCINA CUBIERTA,67300.00,8305
2017,G,P,3421,2210101,AGUA PISCINA CUBIERTA,27000.00,8305
2017,G,P,3421,22102,GAS ,21000.00,8305
2017,G,P,3421,2210201,GAS PISCINA CUBIERTA,70000.00,8305
2017,G,P,3421,22103,COMBUSTIBLES Y CARBURANTES,6000.00,8305
2017,G,P,3421,22104,VESTUARIO,3000.00,8305
2017,G,P,3421,22110,PRODUCTOS DE LIMPIEZA Y ASEO,7000.00,8305
2017,G,P,3421,2219918,SUMINISTROS DE FERRETERIA,12000.00,8305
2017,G,P,3421,2270001,SEVICIO DE LIMPIEZA EN IDM,95000.00,8305
2017,G,P,3421,2270102,SERVICIO DE CONSERJERIA IDM,200000.00,8305
2017,G,P,3421,2270103,MANTENIMIENTO DE SEGURIDAD COMPLEJO NATATORIO,1000.00,8305
2017,G,P,3421,2279974,MANTENIMIENTO APLICACIONES WEB SERVICIOS,1500.00,8305
2017,G,P,3421,2279975,MANTENIMIENTO PAGINA WEB  ,3300.00,8305
2017,G,P,3421,2279976,MANTENIMIENTO SOFWARE GESTION ACCESO IDM,6400.00,8305
2017,G,P,3421,2279978,MANTENIMIENTO Y CONSERVACION IDM,27000.00,8305
2017,G,P,3421,2279979,MANTENIMIENTO SISTEMA CLIMATIZACION PISCINA CUBIERTA,8100.00,8305
2017,G,P,3421,2279980,MANTENIMIENTO CAJERO AUTOMATICO,1100.00,8305
2017,G,P,3421,2279981,MANTENIMIENTO ASCENSOR COMPLEJO NATATORIO,1100.00,8305
2017,G,P,3421,62262,ADECUACION NUEVO LRY,15000.00,8305
2017,G,P,3421,62300,MAQUINA Y HERRAMIENTO MANTENIMIENTO IDM,8000.00,8305
2017,G,P,3421,62505,EQUIPAMIENTOS DEPORTIVOS,2000.00,8305
2017,G,P,2314,21200,EDIFICIOS Y OTRAS COSNTRUCCIONES,6940.00,8531
2017,G,P,2314,2131900,MANTENIMIENTO ASCENSOR  ,1400.00,8531
2017,G,P,2314,21400,MATERIAL DE TRANSPORTE,5060.00,8531
2017,G,P,2314,22000,ORDINARIO NO INVENTARIABLE,3000.00,8531
2017,G,P,2314,22101,AGUA,8000.00,8531
2017,G,P,2314,22103,COMBUSTIBLES Y CARBURANTES,2500.00,8531
2017,G,P,2314,22200,SERVICIO DE TELECOMUNICACIONES,8800.00,8531
2017,G,P,2314,22400,PRIMA DE SEGUROS,750.00,8531
2017,G,P,2314,22646,III PLAN DE IGUALDAD DE OPORTUNIDADES,1000.00,8531
2017,G,P,2314,22701,SEGURIDAD,1400.00,8531
2017,G,P,2314,35900,OTROS GASTOS FINANCIEROS,300.00,8531
2017,G,P,2314,46604,CUOTA FEAPS,1200.00,8531
2017,G,P,2314,63205,MEJORA INSTALACIONES,1500.00,8531
2017,G,P,2314,63502,RENOVACION MOBILIARIO,10896.50,8531
2017,G,P,2211,16204,ACCION SOCIAL,675.12,8532
2017,G,P,2211,16206,VESTUARIO,1530.00,8532
2017,G,P,2314,13000,RETRIBUCIONES BASICAS,118173.73,8532
2017,G,P,2314,13002,OTRAS REMUNERACIONES,2198.56,8532
2017,G,P,2314,1300200,OTRAS REMUNERACIONES PERSONAL LABORAL,4733.00,8532
2017,G,P,2314,13100,RET.BASICAS LABORAL EVENTUAL,73539.91,8532
2017,G,P,2314,15000,PRODUCTIVIDAD ,6737.84,8532
2017,G,P,2314,15001,PRODUCTIVIDAD-CONSTANCIA,14877.72,8532
2017,G,P,2314,16000,SEGURIDAD SOCIAL,71344.06,8532
2017,G,P,2314,22105,PRODUCTOS ALIMENTICIOS,59133.92,8532
2017,G,P,2314,2219942,"MATERIALES, ACTIVIDADES,TALLERES",6000.00,8532
2017,G,P,2314,2260690,ENCUENTRO DE FAMILIAS,5500.00,8532
2017,G,P,2314,2260691,JORNADAS POR LA INTEGRACION,2000.00,8532
2017,G,P,2314,2260990,PROGRAMADE VACACIONES PARA USUAR@S,24000.00,8532
2017,G,P,2314,2260991,PROGRAMA DE ANIMACION SOCIOCULTURAL,1500.00,8532
2017,G,P,2314,2260992,ESCUELA DEPORTIVA,12968.86,8532
2017,G,P,2314,2260993,"TALLERES, ACTIVIDADES Y ANIMACION",2500.00,8532
2017,G,P,2314,2269990,PROGRAMA ACCION PERSONAS DISCAPACIDAD,5000.00,8532
2017,G,P,2314,2269991,PROGRAMA INTEGRACION FAMILIAR,1000.00,8532
2017,G,P,2314,2269992,PROGRAMA APOYO PRESTACIONES BASICAS,63876.51,8532
2017,G,P,2314,2279990,SERVICIO AUTOCONTROL SANITARIO,2575.00,8532
2017,G,P,2314,23120,LOCOMOCION PERSONAL NO DIRECTIVO,1080.72,8532
2017,G,P,2314,48970,SALARIO ESTIMULO,95318.60,8532
2017,G,P,2314,48971,BECAS A USUARI@S DEL PATRONATO,2000.00,8532
2017,G,P,2314,48972,"AFADI, CONVENIO TRANSPORTE",39175.96,8532
2017,G,P,2314,13000,RETRIBUCIONES BASICAS,93541.98,8533
2017,G,P,2314,13100,RET.BASICAS LABORAL EVENTUAL,83288.94,8533
2017,G,P,2314,15000,PRODUCTIVIDAD ,22216.31,8533
2017,G,P,2314,16000,SEGURIDAD SOCIAL,59510.73,8533
2017,G,P,2314,2210445,VESTUARIO CUIDADORES,1500.00,8533
2017,G,P,2314,22105,PRODUCTOS ALIMENTICIOS,87037.58,8533
2017,G,P,2314,22106,PRODUCTOS FARMACEUTICOS Y MATERIAL SANITARIO,1100.00,8533
2017,G,P,2314,22110,PRODUCTOS DE LIMPIEZA Y ASEO,15000.00,8533
2017,G,P,2314,2219941,MENAJE Y TEXTIL FUNGIBLE,1300.00,8533
2017,G,P,2314,2260991,PROGRAMA DE ANIMACION SOCIOCULTURAL,2500.00,8533
2017,G,P,2314,2279990,SERVICIO AUTOCONTROL SANITARIO,1590.00,8533
2017,G,P,2314,13100,RET.BASICAS LABORAL EVENTUAL,70764.54,8534
2017,G,P,2314,15000,PRODUCTIVIDAD ,3423.90,8534
2017,G,P,2314,16000,SEGURIDAD SOCIAL,24037.05,8534
2017,G,P,2314,2210445,VESTUARIO CUIDADORES,700.00,8534
2017,G,P,2314,22105,PRODUCTOS ALIMENTICIOS,18764.46,8534
2017,G,P,2314,2260991,PROGRAMA DE ANIMACION SOCIOCULTURAL,500.00,8534
2017,G,P,2314,13100,RET.BASICAS LABORAL EVENTUAL,35221.76,8535
2017,G,P,2314,15000,PRODUCTIVIDAD ,2739.80,8535
2017,G,P,2314,16000,SEGURIDAD SOCIAL,12337.51,8535
2017,G,P,2314,22105,PRODUCTOS ALIMENTICIOS,58699.76,8535
2017,G,P,2314,2279921,SERVICIO FISIOTERAPIA,5000.00,8535
2017,G,P,2314,2279991,SERVICIOA DE LIMPIEZA Y LAVANDERIA,61710.61,8535
2017,G,P,2314,2279992,SERVICIO DE CUIDADORAS,322322.12,8535
